customer_id,age,gender,plan,monthly_bill,tenure,support_calls,data_usage,payment_method,churn
CUST06046,39,Male,Basic,19.06,60,4,32.31,Cash,No
CUST06047,67,Female,Standard,47.86,30,4,57.01,Mobile Wallet,No
CUST06048,55,Male,Basic,25.07,39,4,10.33,Bank Transfer,No
CUST06049,54,Female,Premium,67.49,52,2,10.21,Bank Transfer,No
CUST06050,62,Male,Standard,54.61,58,3,14.34,Bank Transfer,No
CUST06051,68,Female,Basic,41.95,65,2,12.99,Card,No
CUST06052,25,Male,Basic,17.3,29,4,,Card,No
CUST06053,58,Male,Basic,15.0,58,3,36.78,Card,No
CUST06054,66,Male,Premium,63.38,42,2,29.6,Bank Transfer,No
CUST06055,52,Female,Premium,81.7,28,2,15.51,Card,Yes
CUST06056,68,Male,Basic,35.37,10,1,24.82,Card,No
CUST06057,28,Male,Standard,47.49,11,1,35.69,Card,No
CUST06058,41,Female,Premium,74.94,60,3,34.05,Card,No
CUST06059,66,Female,Basic,38.98,30,3,14.19,Bank Transfer,No
CUST06060,38,Female,Basic,23.6,49,3,43.46,Bank Transfer,No
CUST06061,68,Female,Basic,34.41,71,4,16.14,Card,No
CUST06062,19,Male,Basic,22.03,69,2,28.55,Cash,No
CUST06063,57,Male,Basic,28.72,60,1,26.09,Mobile Wallet,No
CUST06064,36,Female,Premium,86.97,28,4,18.19,Bank Transfer,No
CUST06065,56,Male,Standard,55.92,20,3,22.83,Card,Yes
CUST06066,45,Female,Basic,32.97,59,8,47.44,Mobile Wallet,Yes
CUST06067,34,Male,Standard,50.24,12,8,14.7,Bank Transfer,Yes
CUST06068,23,Female,Standard,44.31,5,3,17.62,Card,No
CUST06069,36,Male,Standard,62.78,30,4,20.77,Mobile Wallet,No
CUST06070,55,Female,Basic,32.49,33,2,42.32,Card,No
CUST06071,45,Female,Basic,33.42,10,4,15.99,Card,No
CUST06072,19,Male,Standard,40.05,39,3,31.06,Mobile Wallet,No
CUST06073,55,Male,Basic,34.03,66,4,21.93,Mobile Wallet,No
CUST06074,54,Male,Basic,32.5,60,3,30.57,Bank Transfer,No
CUST06075,68,Female,Standard,30.14,41,1,19.83,Card,No
CUST06076,69,Male,Basic,23.44,69,2,20.18,Cash,No
CUST06077,21,Female,Premium,72.0,37,3,10.93,Mobile Wallet,No
CUST06078,39,Male,Standard,54.26,8,3,14.2,Bank Transfer,No
CUST06079,43,Male,Basic,30.99,57,3,31.15,Bank Transfer,No
CUST06080,66,Female,Basic,25.11,67,4,28.23,Cash,No
CUST06081,60,Female,Standard,48.22,28,0,36.61,Bank Transfer,No
CUST06082,53,Male,Standard,52.75,14,3,18.43,Mobile Wallet,No
CUST06083,30,Female,Standard,52.7,11,0,11.73,Card,No
CUST06084,69,Female,Standard,70.09,29,2,33.77,Cash,No
CUST06085,49,Male,Standard,51.54,54,2,61.62,Mobile Wallet,No
CUST06086,34,Female,Premium,70.97,9,5,25.65,Cash,Yes
CUST06087,58,Male,Standard,57.49,36,2,17.59,Bank Transfer,No
CUST06088,53,Male,Standard,65.91,19,2,30.65,Card,No
CUST06089,63,Female,Standard,36.98,7,5,11.93,Bank Transfer,No
CUST06090,36,Male,Premium,86.27,17,2,33.05,Mobile Wallet,No
CUST06091,52,Female,Standard,50.29,48,3,34.61,Mobile Wallet,No
CUST06092,63,Male,Standard,40.47,51,3,58.62,Cash,No
CUST06093,57,Female,Standard,43.61,71,4,15.67,Mobile Wallet,No
CUST06094,45,Female,Standard,65.92,58,3,17.71,Card,No
CUST06095,18,Female,Basic,35.18,7,4,9.45,Cash,No
CUST06096,59,Female,Standard,54.25,62,3,10.33,Card,No
CUST06097,35,Female,Basic,42.0,67,3,24.51,Mobile Wallet,No
CUST06098,65,Male,Basic,26.39,15,1,35.69,Mobile Wallet,No
CUST06099,57,Male,Premium,76.92,67,3,27.09,Mobile Wallet,No
CUST06100,50,Female,Basic,18.26,53,3,34.84,Bank Transfer,No
CUST06101,29,Male,Basic,31.87,41,3,57.59,Card,No
CUST06102,25,Female,Basic,32.88,17,6,20.77,Card,Yes
CUST06103,41,Female,Basic,42.0,57,1,21.48,Mobile Wallet,No
CUST06104,33,Male,Standard,56.4,44,6,15.39,Bank Transfer,No
CUST06105,67,Male,Basic,26.47,71,3,31.92,Card,No
CUST06106,21,Female,Basic,17.59,64,1,26.46,Card,No
CUST06107,55,Female,Basic,25.97,20,5,5.46,Bank Transfer,No
CUST06108,61,Female,Basic,37.31,1,7,23.33,Card,Yes
CUST06109,44,Female,Basic,27.22,31,2,36.3,Bank Transfer,No
CUST06110,26,Female,Standard,39.37,17,5,31.33,Card,No
CUST06111,64,Female,Basic,31.18,41,9,5.68,Bank Transfer,No
CUST06112,33,Male,Basic,27.66,28,2,55.73,Card,No
CUST06113,29,Female,Premium,47.44,49,2,31.49,Card,Yes
CUST06114,48,Female,Premium,77.9,55,3,29.9,Mobile Wallet,Yes
CUST06115,41,Male,Basic,30.76,8,3,36.78,Card,No
CUST06116,31,Female,Basic,37.18,32,6,23.97,Mobile Wallet,No
CUST06117,62,Female,Standard,63.59,51,3,14.16,Bank Transfer,No
CUST06118,42,Male,Standard,,69,5,48.11,Card,No
CUST06119,51,Female,Premium,60.05,38,4,19.74,Card,No
CUST06120,20,Male,Standard,46.59,19,1,36.26,Cash,No
CUST06121,41,Female,Standard,35.03,6,6,38.83,Mobile Wallet,No
CUST06122,59,Male,Premium,106.25,45,2,43.76,Bank Transfer,Yes
CUST06123,26,Male,Standard,42.21,70,2,41.27,Mobile Wallet,No
CUST06124,43,Male,Basic,32.72,16,3,8.33,Mobile Wallet,No
CUST06125,37,Female,Standard,48.48,54,1,17.25,Cash,No
CUST06126,57,Female,Basic,33.55,32,3,33.77,Bank Transfer,No
CUST06127,27,Male,Basic,31.14,29,7,21.91,Card,No
CUST06128,36,Male,Standard,47.66,52,4,5.39,Cash,No
CUST06129,20,Female,Basic,25.55,69,1,5.93,Mobile Wallet,No
CUST06130,41,Female,Basic,37.64,29,4,16.26,Card,No
CUST06131,22,Female,Premium,110.54,3,3,28.53,Cash,Yes
CUST06132,20,Female,Standard,58.78,51,1,,Card,No
CUST06133,44,Female,Basic,26.45,68,2,,Mobile Wallet,No
CUST06134,33,Male,Basic,23.02,44,2,14.85,Bank Transfer,No
CUST06135,66,Female,Basic,35.01,25,4,30.76,Card,No
CUST06136,32,Male,Basic,26.49,22,3,28.79,Card,No
CUST06137,52,Female,Premium,87.01,42,2,17.32,Card,No
CUST06138,29,Male,Basic,20.27,8,1,30.35,Cash,No
CUST06139,58,Male,Standard,40.16,44,5,9.14,Mobile Wallet,No
CUST06140,70,Female,Basic,42.11,53,3,48.31,Bank Transfer,Yes
CUST06141,61,Male,Premium,79.98,67,3,40.77,Bank Transfer,No
CUST06142,43,Male,Standard,52.19,27,2,24.42,Card,No
CUST06143,64,Male,Premium,83.73,11,6,21.61,Mobile Wallet,No
CUST06144,51,Male,Standard,32.32,27,2,16.64,Cash,No
CUST06145,40,Female,Premium,59.63,7,3,35.14,Mobile Wallet,No
CUST06146,48,Male,Premium,73.9,57,4,14.1,Mobile Wallet,No
CUST06147,67,Female,Standard,53.12,39,2,37.28,Card,No
CUST06148,37,Male,Basic,30.15,51,3,13.69,Mobile Wallet,No
CUST06149,29,Female,Basic,32.68,21,5,13.96,Card,No
CUST06150,40,Female,Basic,25.11,57,8,37.99,Card,No
CUST06151,21,Female,Basic,20.87,51,3,23.91,Bank Transfer,No
CUST06152,40,Male,Standard,31.03,17,4,46.68,Card,No
CUST06153,65,Female,Standard,54.6,31,4,18.82,Card,No
CUST06154,65,Female,Standard,55.62,14,3,23.23,,No
CUST06155,18,Male,Basic,38.63,2,5,12.89,Bank Transfer,Yes
CUST06156,42,Female,Basic,45.69,26,3,30.25,Bank Transfer,No
CUST06157,19,Male,Basic,32.29,22,1,43.61,Cash,No
CUST06158,47,Male,Standard,58.87,28,2,8.87,Card,No
CUST06159,20,Female,Standard,46.6,6,2,16.17,Mobile Wallet,No
CUST06160,38,Male,Basic,35.12,19,2,21.04,Bank Transfer,No
CUST06161,42,Male,Standard,64.75,56,4,33.76,Bank Transfer,No
CUST06162,37,Male,Standard,37.13,21,3,38.59,Card,No
CUST06163,66,Female,Premium,79.86,42,2,30.69,Mobile Wallet,No
CUST06164,69,Male,Basic,38.56,20,6,10.32,Mobile Wallet,No
CUST06165,39,Male,Standard,49.93,44,5,25.24,Mobile Wallet,No
CUST06166,38,Male,Basic,39.97,31,1,9.44,Card,No
CUST06167,50,Female,Basic,30.14,9,3,59.05,Mobile Wallet,No
CUST06168,69,Male,Standard,50.62,50,4,8.5,Bank Transfer,No
CUST06169,55,Female,Standard,35.37,32,1,42.87,Mobile Wallet,No
CUST06170,32,Male,Basic,44.37,40,5,15.39,Bank Transfer,No
CUST06171,63,Female,Basic,34.62,52,3,4.25,Card,No
CUST06172,69,Female,Standard,33.23,69,4,14.66,Card,No
CUST06173,32,Female,Standard,51.31,27,4,50.27,Mobile Wallet,No
CUST06174,63,Male,Standard,58.4,2,1,13.28,Card,No
CUST06175,42,Male,Premium,81.92,1,0,19.9,Mobile Wallet,No
CUST06176,38,Male,Standard,60.51,8,2,8.56,Card,No
CUST06177,41,Female,Standard,44.39,10,4,34.45,Bank Transfer,No
CUST06178,22,Male,Standard,71.78,69,3,16.89,Mobile Wallet,No
CUST06179,23,Male,Premium,73.74,66,3,36.65,Card,No
CUST06180,66,Female,Standard,42.87,41,1,22.72,Bank Transfer,No
CUST06181,60,Male,Basic,24.61,48,1,34.78,Card,No
CUST06182,65,Male,Basic,30.25,48,5,19.24,Bank Transfer,No
CUST06183,61,Female,Premium,84.88,33,5,19.17,Mobile Wallet,No
CUST06184,64,Female,Basic,23.13,69,2,34.05,Mobile Wallet,No
CUST06185,40,Male,Standard,40.47,51,5,6.37,Cash,No
CUST06186,21,Female,Premium,79.54,64,0,22.75,Bank Transfer,No
CUST06187,44,Male,Standard,35.62,23,4,17.41,Card,No
CUST06188,35,Male,Standard,37.87,52,2,13.42,Bank Transfer,No
CUST06189,38,Male,Basic,27.74,43,4,31.62,Mobile Wallet,No
CUST06190,45,Male,Standard,63.18,10,7,45.83,Card,No
CUST06191,52,Male,Basic,24.81,1,5,28.04,Mobile Wallet,Yes
CUST06192,39,Female,Premium,75.88,16,3,11.78,Card,Yes
CUST06193,57,Female,Standard,51.65,19,5,15.85,Card,No
CUST06194,40,Male,Standard,32.6,5,3,17.03,Mobile Wallet,No
CUST06195,20,Female,Standard,44.2,55,4,25.05,Mobile Wallet,No
CUST06196,57,Female,Basic,28.35,62,6,23.51,Cash,No
CUST06197,67,Male,Basic,31.23,5,2,25.73,Bank Transfer,No
CUST06198,27,Female,Basic,38.21,7,3,27.19,Cash,Yes
CUST06199,42,Female,Standard,57.01,33,8,26.6,Mobile Wallet,No
CUST06200,69,Male,Standard,52.27,6,3,34.07,Card,Yes
CUST06201,66,Male,Standard,24.86,6,6,18.58,Card,No
CUST06202,25,Male,Standard,53.36,51,6,21.96,Mobile Wallet,No
CUST06203,28,Male,Premium,77.55,12,4,8.2,Cash,Yes
CUST06204,22,Male,Basic,33.64,4,5,5.91,Cash,No
CUST06205,62,Male,Standard,46.28,1,1,24.8,Mobile Wallet,No
CUST06206,70,Male,Basic,16.39,52,2,53.85,Bank Transfer,No
CUST06207,54,Female,Standard,35.3,53,5,16.58,Mobile Wallet,No
CUST06208,62,Male,Basic,32.66,14,2,7.53,Card,No
CUST06209,55,Female,Standard,37.62,21,4,20.8,,No
CUST06210,46,Female,Basic,39.02,31,5,11.3,Bank Transfer,No
CUST06211,22,Male,Basic,36.91,41,4,21.08,Card,No
CUST06212,26,Female,Premium,62.49,57,3,21.9,Bank Transfer,No
CUST06213,65,Female,Basic,15.51,7,3,17.49,Bank Transfer,No
CUST06214,19,Female,Standard,53.97,61,1,16.78,Bank Transfer,No
CUST06215,18,Male,Standard,55.27,15,3,3.14,Card,No
CUST06216,57,Female,Standard,44.78,9,3,12.91,Bank Transfer,Yes
CUST06217,68,Female,Standard,56.69,60,1,24.72,Mobile Wallet,No
CUST06218,47,Male,Standard,53.82,56,4,13.34,Cash,No
CUST06219,28,Female,Basic,29.34,15,1,43.7,Card,No
CUST06220,45,Female,Basic,31.81,7,2,36.76,Mobile Wallet,No
CUST06221,61,Female,Standard,48.51,24,6,18.29,Mobile Wallet,Yes
CUST06222,29,Female,Standard,54.63,57,2,14.8,Mobile Wallet,Yes
CUST06223,56,Female,Premium,62.23,64,4,34.38,Bank Transfer,No
CUST06224,43,Male,Standard,47.6,25,4,14.03,Mobile Wallet,No
CUST06225,30,Female,Standard,65.56,72,3,31.12,Card,No
CUST06226,25,Male,Premium,84.76,34,4,20.16,Bank Transfer,No
CUST06227,45,Female,Standard,50.41,54,3,20.99,Bank Transfer,No
CUST06228,47,Male,Standard,38.81,34,2,16.82,Card,No
CUST06229,26,Male,Standard,51.21,28,4,38.43,Cash,No
CUST06230,56,Male,Standard,41.47,1,2,40.39,Bank Transfer,No
CUST06231,48,Female,Standard,33.47,37,4,46.61,Card,No
CUST06232,38,Female,Basic,16.7,30,4,50.1,Bank Transfer,No
CUST06233,64,Female,Standard,46.55,25,1,48.59,Card,No
CUST06234,51,Female,Basic,26.19,60,1,20.64,Mobile Wallet,No
CUST06235,48,Female,Basic,22.85,2,4,50.74,Mobile Wallet,No
CUST06236,69,Male,Standard,56.69,28,3,21.27,Mobile Wallet,No
CUST06237,42,Male,Basic,41.34,48,7,19.94,Cash,No
CUST06238,29,Male,Standard,49.26,28,4,12.84,Card,No
CUST06239,18,Female,Premium,78.52,24,2,28.87,Bank Transfer,Yes
CUST06240,39,Female,Premium,59.24,72,0,24.38,Cash,No
CUST06241,57,Male,Standard,53.56,18,3,10.06,Card,No
CUST06242,54,Female,Standard,55.09,20,2,14.07,Bank Transfer,No
CUST06243,64,Female,Standard,49.32,68,2,22.17,Bank Transfer,No
CUST06244,18,Male,Standard,47.18,8,4,8.96,Mobile Wallet,No
CUST06245,18,Male,Basic,38.54,56,2,4.32,Bank Transfer,No
CUST06246,59,Female,Basic,36.03,61,3,33.44,Card,No
CUST06247,59,Female,Standard,42.77,39,2,53.4,Cash,No
CUST06248,38,Male,Basic,26.79,18,4,15.05,Card,No
CUST06249,32,Female,Basic,33.07,59,2,46.29,Card,Yes
CUST06250,34,Male,Standard,51.37,18,4,56.64,Mobile Wallet,No
CUST06251,39,Male,Basic,27.21,42,2,45.34,Bank Transfer,No
CUST06252,55,Male,Basic,35.68,53,7,16.64,Mobile Wallet,No
CUST06253,52,Female,Basic,45.41,33,0,6.25,Bank Transfer,No
CUST06254,62,Male,Standard,39.5,21,2,17.89,Card,No
CUST06255,33,Male,Standard,81.18,71,3,24.64,Mobile Wallet,No
CUST06256,25,Female,Standard,29.71,60,0,14.19,Bank Transfer,No
CUST06257,64,Male,Basic,35.93,14,2,21.32,Card,Yes
CUST06258,34,Female,Standard,59.96,33,2,14.76,Bank Transfer,No
CUST06259,34,Female,Standard,45.59,4,1,5.86,Card,No
CUST06260,43,Female,Standard,53.32,43,1,19.13,Mobile Wallet,No
CUST06261,30,Male,Standard,56.1,2,2,38.97,Cash,Yes
CUST06262,34,Male,Standard,51.36,40,2,29.76,Bank Transfer,Yes
CUST06263,55,Female,Standard,32.34,50,2,21.7,Mobile Wallet,No
CUST06264,34,Female,Standard,54.07,63,3,22.24,Bank Transfer,Yes
CUST06265,65,Female,Basic,33.32,49,2,10.35,Mobile Wallet,No
CUST06266,31,Male,Standard,70.64,64,7,24.22,Cash,No
CUST06267,62,Female,Standard,36.21,50,4,21.46,Mobile Wallet,No
CUST06268,23,Female,Standard,48.28,10,3,14.28,Card,No
CUST06269,52,Female,Standard,49.72,23,1,8.16,Mobile Wallet,No
CUST06270,63,Male,Premium,78.7,37,5,13.04,Card,No
CUST06271,31,Female,Premium,74.64,72,3,27.37,Card,No
CUST06272,64,Male,Standard,61.02,10,6,45.51,Card,No
CUST06273,25,Male,Standard,59.97,25,3,36.78,Mobile Wallet,Yes
CUST06274,32,Female,Basic,26.13,33,1,25.0,Mobile Wallet,No
CUST06275,44,Female,Standard,45.75,17,4,23.89,Card,No
CUST06276,30,Female,Standard,47.84,24,4,40.91,Mobile Wallet,Yes
CUST06277,66,Male,Basic,33.29,49,4,18.85,Mobile Wallet,No
CUST06278,48,Male,Basic,43.18,30,1,26.27,Bank Transfer,No
CUST06279,70,Male,Basic,37.0,65,7,13.35,Card,No
CUST06280,52,Female,Basic,26.83,28,2,9.87,Mobile Wallet,No
CUST06281,23,Male,Basic,27.54,13,3,13.1,Mobile Wallet,Yes
CUST06282,22,Female,Basic,29.47,57,3,15.09,Card,No
CUST06283,39,Female,Standard,39.95,60,1,4.91,Mobile Wallet,No
CUST06284,66,Female,Basic,32.59,10,2,10.39,Card,No
CUST06285,40,Male,Standard,63.14,65,1,2.71,Bank Transfer,No
CUST06286,42,Male,Premium,90.54,7,4,16.38,Bank Transfer,Yes
CUST06287,51,Male,Basic,30.29,60,4,16.97,Card,No
CUST06288,43,Female,Premium,79.17,63,2,24.32,Card,No
CUST06289,64,Male,Standard,41.29,26,4,22.74,Cash,No
CUST06290,22,Male,Basic,21.74,71,0,32.99,Mobile Wallet,No
CUST06291,43,Female,Basic,37.56,38,1,40.92,Bank Transfer,No
CUST06292,37,Female,Basic,25.47,54,5,29.2,Bank Transfer,No
CUST06293,23,Male,Basic,23.02,45,3,23.6,Cash,No
CUST06294,23,Female,Basic,38.15,58,5,37.16,Mobile Wallet,No
CUST06295,67,Male,Basic,24.32,41,2,16.66,Mobile Wallet,No
CUST06296,35,Female,Basic,29.87,45,3,26.56,Bank Transfer,No
CUST06297,21,Female,Standard,45.88,34,4,27.98,Mobile Wallet,No
CUST06298,34,Male,Basic,35.3,58,3,25.53,Card,No
CUST06299,31,Female,Standard,32.83,10,3,19.39,Bank Transfer,No
CUST06300,31,Female,Basic,36.38,17,3,44.48,Mobile Wallet,No
CUST06301,30,Female,Standard,50.34,61,2,15.28,Bank Transfer,No
CUST06302,24,Male,Basic,31.69,11,3,12.16,Bank Transfer,No
CUST06303,61,Female,Standard,51.91,17,2,14.82,Card,No
CUST06304,32,Female,Basic,24.76,15,4,9.13,Bank Transfer,No
CUST06305,36,Male,Standard,68.02,4,2,12.99,Card,No
CUST06306,60,Male,Basic,29.39,53,6,2.57,Cash,No
CUST06307,64,Female,Standard,53.61,47,2,22.75,Mobile Wallet,No
CUST06308,61,Female,Basic,38.26,46,4,12.28,Mobile Wallet,No
CUST06309,52,Female,Standard,50.55,29,1,44.46,Card,No
CUST06310,34,Male,Basic,25.2,31,5,4.98,Bank Transfer,No
CUST06311,52,Female,Standard,51.54,48,2,36.03,Bank Transfer,No
CUST06312,36,Male,Basic,33.83,56,0,26.47,Card,No
CUST06313,37,Male,Basic,34.6,65,2,58.29,Mobile Wallet,No
CUST06314,53,Female,Standard,50.92,3,3,26.21,Bank Transfer,Yes
CUST06315,52,Female,Premium,91.62,4,1,12.42,Mobile Wallet,Yes
CUST06316,49,Male,Standard,45.99,19,1,36.36,Bank Transfer,No
CUST06317,65,Female,Standard,50.11,41,1,11.85,Bank Transfer,No
CUST06318,61,Female,Standard,71.77,22,4,12.94,Card,No
CUST06319,57,Male,Standard,50.55,72,4,25.93,Bank Transfer,No
CUST06320,41,Female,Basic,22.36,25,5,16.01,Cash,No
CUST06321,34,Male,Basic,18.27,4,5,20.98,Card,No
CUST06322,24,Female,Premium,99.2,53,2,18.02,Mobile Wallet,No
CUST06323,60,Male,Standard,48.01,51,4,13.35,Mobile Wallet,Yes
CUST06324,67,Male,Standard,48.46,5,7,19.58,Card,No
CUST06325,18,Female,Standard,70.14,50,2,11.1,Card,No
CUST06326,52,Male,Standard,68.83,50,0,17.42,Cash,No
CUST06327,49,Male,Standard,35.46,59,1,33.48,Card,No
CUST06328,53,Female,Standard,39.94,21,5,16.43,Card,No
CUST06329,30,Female,Basic,38.71,23,5,13.08,Cash,No
CUST06330,23,Female,Standard,44.78,3,3,8.23,Card,No
CUST06331,31,Male,Standard,56.48,50,0,19.41,Card,No
CUST06332,54,Male,Premium,99.38,54,3,21.08,Cash,No
CUST06333,65,Male,Standard,39.29,16,3,15.94,,No
CUST06334,32,Female,Standard,63.04,6,0,12.27,Mobile Wallet,No
CUST06335,64,Male,Basic,34.44,41,6,15.42,,Yes
CUST06336,21,Male,Basic,30.61,54,2,27.72,Card,No
CUST06337,57,Female,Premium,70.63,10,5,53.46,Bank Transfer,Yes
CUST06338,33,Male,Standard,38.89,29,4,11.33,Bank Transfer,Yes
CUST06339,45,Female,Basic,18.48,59,6,28.96,Card,No
CUST06340,33,Female,Standard,40.49,46,1,13.86,Cash,No
CUST06341,21,Female,Basic,37.03,12,4,24.15,Cash,No
CUST06342,62,Male,Standard,56.89,29,4,15.05,Card,No
CUST06343,43,Male,Basic,28.95,72,1,17.0,Card,No
CUST06344,45,Male,Standard,47.07,49,3,16.64,Card,No
CUST06345,49,Female,Standard,47.35,40,2,3.26,Card,No
CUST06346,62,Female,Basic,24.88,43,3,4.36,Bank Transfer,No
CUST06347,19,Female,Premium,62.37,7,1,15.44,Cash,No
CUST06348,48,Male,Premium,107.68,12,1,12.64,Bank Transfer,Yes
CUST06349,20,Male,Basic,28.45,13,1,20.83,Card,No
CUST06350,25,Male,Premium,86.62,61,2,14.15,Card,No
CUST06351,41,Male,Standard,38.43,47,0,19.46,Bank Transfer,No
CUST06352,32,Male,Standard,48.79,19,2,12.68,Mobile Wallet,Yes
CUST06353,60,Female,Premium,75.34,3,5,28.73,Card,No
CUST06354,48,Male,Standard,64.27,72,1,30.67,Card,No
CUST06355,26,Female,Standard,72.61,40,2,22.47,Mobile Wallet,No
CUST06356,56,Female,Premium,68.45,12,2,33.99,Card,No
CUST06357,62,Male,Standard,59.73,31,3,58.53,Card,No
CUST06358,19,Female,Standard,49.57,35,0,23.74,Mobile Wallet,No
CUST06359,25,Male,Basic,26.45,66,2,8.79,Card,No
CUST06360,24,Male,Standard,30.73,27,4,23.47,Card,No
CUST06361,61,Female,Standard,51.82,3,2,13.61,Card,No
CUST06362,68,Male,Standard,46.99,48,6,35.01,Mobile Wallet,No
CUST06363,56,Male,Standard,52.24,21,2,12.13,Cash,No
CUST06364,59,Female,Basic,27.66,52,2,5.17,Cash,No
CUST06365,33,Female,Basic,26.07,7,1,15.71,Card,No
CUST06366,52,Female,Standard,38.41,51,1,15.4,Cash,No
CUST06367,47,Female,Standard,65.32,45,3,30.27,Bank Transfer,No
CUST06368,27,Female,Standard,69.35,46,1,97.3,Bank Transfer,Yes
CUST06369,55,Female,Standard,34.28,33,2,27.51,Bank Transfer,No
CUST06370,35,Male,Premium,68.61,36,4,15.02,Cash,No
CUST06371,67,Male,Basic,29.09,17,2,11.28,Card,No
CUST06372,22,Male,Premium,68.27,6,5,37.5,Bank Transfer,Yes
CUST06373,70,Female,Basic,27.25,21,4,13.99,Bank Transfer,No
CUST06374,46,Male,Standard,48.84,38,4,24.35,Bank Transfer,Yes
CUST06375,56,Female,Standard,44.96,34,1,11.98,Bank Transfer,No
CUST06376,51,Male,Standard,52.45,49,3,15.86,,Yes
CUST06377,60,Female,Basic,26.23,61,1,16.46,Card,No
CUST06378,62,Male,Basic,21.97,58,4,19.96,Card,No
CUST06379,40,Female,Standard,62.2,12,8,4.31,Card,Yes
CUST06380,22,Female,Standard,46.51,18,3,34.97,Cash,No
CUST06381,47,Female,Premium,81.57,62,3,43.12,Cash,No
CUST06382,23,Female,Basic,19.15,6,2,30.12,Cash,No
CUST06383,63,Male,Premium,67.15,48,4,16.99,Card,No
CUST06384,61,Male,Basic,27.16,11,4,36.85,Bank Transfer,Yes
CUST06385,21,Female,Basic,35.69,33,2,20.35,,No
CUST06386,46,Female,Basic,33.09,21,1,41.5,Card,No
CUST06387,40,Female,Premium,87.51,24,1,23.73,Card,No
CUST06388,23,Male,Standard,38.65,55,2,18.59,Card,No
CUST06389,49,Female,Basic,30.08,49,4,18.13,Card,No
CUST06390,59,Female,Basic,15.0,9,2,12.14,Card,No
CUST06391,35,Male,Basic,39.69,38,2,59.18,Cash,No
CUST06392,32,Female,Standard,53.54,5,3,35.51,Bank Transfer,No
CUST06393,57,Female,Basic,46.17,41,2,16.58,Mobile Wallet,No
CUST06394,49,Male,Standard,,34,3,18.73,Bank Transfer,No
CUST06395,26,Female,Standard,36.53,63,5,37.53,Mobile Wallet,No
CUST06396,54,Female,Premium,83.37,17,2,16.87,Card,No
CUST06397,27,Male,Standard,41.61,53,3,4.61,Bank Transfer,No
CUST06398,37,Female,Basic,20.4,36,3,25.27,Cash,No
CUST06399,23,Male,Premium,,36,1,14.6,Cash,No
CUST06400,65,Female,Standard,43.77,13,5,16.25,Card,Yes
CUST06401,20,Female,Standard,54.99,20,3,21.98,Bank Transfer,No
CUST06402,59,Female,Premium,80.03,51,3,18.2,Bank Transfer,No
CUST06403,28,Female,Basic,32.33,16,3,33.76,Card,No
CUST06404,60,Female,Standard,51.75,6,6,25.18,Cash,Yes
CUST06405,34,Male,Basic,33.51,10,2,28.99,Mobile Wallet,No
CUST06406,49,Female,Basic,23.72,31,2,19.69,Cash,Yes
CUST06407,21,Female,Basic,35.12,18,2,35.94,Bank Transfer,No
CUST06408,21,Male,Basic,29.07,41,2,11.04,Card,Yes
CUST06409,34,Male,Standard,48.24,47,3,11.05,Card,No
CUST06410,58,Female,Premium,84.86,24,4,8.08,Cash,No
CUST06411,36,Male,Standard,64.99,40,3,19.33,Mobile Wallet,No
CUST06412,22,Female,Standard,48.22,45,1,17.23,Card,No
CUST06413,49,Male,Standard,54.88,1,2,14.31,Bank Transfer,Yes
CUST06414,39,Male,Premium,75.16,27,2,8.21,Bank Transfer,Yes
CUST06415,23,Female,Premium,81.83,22,2,34.86,Cash,Yes
CUST06416,52,Male,Premium,66.5,28,3,21.71,Card,No
CUST06417,39,Female,Premium,83.64,48,2,24.89,Card,No
CUST06418,18,Male,Basic,20.48,35,3,22.71,Cash,No
CUST06419,37,Male,Standard,55.21,3,4,15.76,Mobile Wallet,Yes
CUST06420,39,Male,Standard,19.74,38,1,,Mobile Wallet,No
CUST06421,65,Female,Standard,40.35,44,4,22.89,Cash,No
CUST06422,28,Female,Standard,32.39,5,1,10.86,Card,No
CUST06423,30,Male,Basic,15.0,7,3,43.11,Card,Yes
CUST06424,59,Female,Basic,23.24,42,4,17.31,Card,No
CUST06425,20,Female,Premium,78.25,57,2,9.84,Cash,No
CUST06426,26,Female,Standard,55.17,29,3,11.03,Card,Yes
CUST06427,29,Male,Basic,31.53,63,5,13.18,Bank Transfer,No
CUST06428,40,Female,Basic,42.88,36,3,13.11,Mobile Wallet,No
CUST06429,31,Male,Standard,56.2,40,1,19.04,Card,No
CUST06430,50,Male,Standard,64.47,21,2,27.78,Mobile Wallet,No
CUST06431,35,Male,Standard,58.38,53,4,12.38,Mobile Wallet,No
CUST06432,66,Male,Basic,30.66,16,4,43.59,Mobile Wallet,Yes
CUST06433,58,Male,Basic,18.63,46,2,21.87,Bank Transfer,Yes
CUST06434,26,Female,Standard,63.5,9,4,15.86,Card,No
CUST06435,40,Female,Standard,48.76,3,3,50.38,Mobile Wallet,No
CUST06436,27,Male,Basic,26.43,23,2,34.72,Mobile Wallet,No
CUST06437,36,Female,Basic,33.45,13,3,5.57,Card,No
CUST06438,64,Female,Standard,38.5,38,3,25.05,Bank Transfer,Yes
CUST06439,22,Female,Standard,54.02,34,1,35.75,Cash,No
CUST06440,64,Female,Basic,35.21,26,5,7.98,Cash,No
CUST06441,69,Female,Standard,59.92,32,4,3.63,Bank Transfer,Yes
CUST06442,40,Female,Premium,,20,2,22.67,Card,No
